,presupuesto,acciones,estado,valor,pred,dif
2017-05-19,5.080000000017527,2807.0,1,13.54,14.228277,1.0
2017-05-22,35990.820000000014,0,-1,12.82,14.410382,-1.0
2017-05-23,35990.820000000014,0,0,12.92,13.801973,-1.0
2017-05-24,35990.820000000014,0,0,13.06,12.476556,-1.0
2017-05-25,2.660000000016405,2743.0,1,13.12,11.511056,1.0
2017-05-26,2.660000000016405,2743.0,0,13.25,14.093655,1.0
2017-05-30,2.660000000016405,2743.0,0,13.08,14.687378,1.0
2017-05-31,35058.20000000002,0,-1,12.78,15.038619,-1.0
2017-06-01,35058.20000000002,0,0,12.63,14.479043,-1.0
2017-06-02,1.400000000016611,2705.0,1,12.96,14.082907,1.0
2017-06-05,34381.95000000002,0,-1,12.71,14.207657,-1.0
2017-06-06,9.600000000017912,2829.0,1,12.15,13.018353,1.0
2017-06-07,34183.92000000002,0,-1,12.08,13.39232,-1.0
2017-06-08,34183.92000000002,0,0,12.22,13.140544,-1.0
2017-06-09,34183.92000000002,0,0,12.2,12.683419,-1.0
2017-06-12,34183.92000000002,0,0,12.28,12.167155,-1.0
2017-06-13,1.580000000017879,2818.0,1,12.13,11.849656,1.0
2017-06-14,31732.260000000017,0,-1,11.26,11.99176,-1.0
2017-06-15,31732.260000000017,0,0,10.91,11.819501,-1.0
2017-06-16,31732.260000000017,0,0,10.81,11.663701,-1.0
2017-06-19,31732.260000000017,0,0,10.74,11.28036,-1.0
2017-06-20,1.200000000017475,3117.0,1,10.18,11.041027,1.0
2017-06-21,33197.25000000002,0,-1,10.65,11.27788,-1.0
2017-06-22,6.750000000022602,2725.0,1,12.18,11.071091,1.0
2017-06-23,6.750000000022602,2725.0,0,16.24,11.173092,1.0
2017-06-26,6.750000000022602,2725.0,0,16.14,11.840871,1.0
2017-06-27,6.750000000022602,2725.0,0,16.05,13.786511,1.0
2017-06-28,6.750000000022602,2725.0,0,16.26,14.790392,1.0
2017-06-29,6.750000000022602,2725.0,0,16.38,15.245599,1.0
2017-06-30,6.750000000022602,2725.0,0,16.45,15.646862,1.0
2017-07-03,6.750000000022602,2725.0,0,16.33,15.677124,1.0
2017-07-05,6.750000000022602,2725.0,0,16.24,15.796676,1.0
2017-07-06,6.750000000022602,2725.0,0,15.86,16.028742,1.0
2017-07-07,44969.25000000002,0,-1,16.5,16.165377,-1.0
2017-07-10,9.620000000018276,2777.0,1,16.19,15.9375105,1.0
2017-07-11,44719.32000000002,0,-1,16.1,16.28786,-1.0
2017-07-12,4.600000000021144,2767.0,1,16.16,15.616248,1.0
2017-07-13,4.600000000021144,2767.0,0,16.1,15.673186,1.0
2017-07-14,4.600000000021144,2767.0,0,16.22,16.085024,1.0
2017-07-17,4.600000000021144,2767.0,0,16.2,16.376068,1.0
2017-07-18,4.600000000021144,2767.0,0,16.33,16.699146,1.0
2017-07-19,4.600000000021144,2767.0,0,16.43,17.041485,1.0
2017-07-20,4.600000000021144,2767.0,0,16.38,17.82272,1.0
2017-07-21,44996.020000000026,0,-1,16.26,18.056187,-1.0
2017-07-24,44996.020000000026,0,0,16.28,17.574436,-1.0
2017-07-25,3.6900000000213,2699.0,1,16.67,15.269683,1.0
2017-07-26,3.6900000000213,2699.0,0,16.5,15.678079,1.0
2017-07-27,3.6900000000213,2699.0,0,16.47,15.757426,1.0
2017-07-28,3.6900000000213,2699.0,0,16.54,15.829795,1.0
2017-07-31,3.6900000000213,2699.0,0,16.88,15.888727,1.0
2017-08-01,3.6900000000213,2699.0,0,16.59,16.093616,1.0
2017-08-02,3.6900000000213,2699.0,0,16.53,16.528849,1.0
2017-08-03,3.6900000000213,2699.0,0,16.64,16.529367,1.0
2017-08-04,44780.10000000002,0,-1,16.59,16.760372,-1.0
2017-08-07,14.750000000016836,2765.0,1,16.19,16.58811,1.0
2017-08-08,45913.75000000002,0,-1,16.6,16.764765,-1.0
2017-08-09,15.450000000021436,2755.0,1,16.66,16.57601,1.0
2017-08-10,15.450000000021436,2755.0,0,16.61,16.874758,1.0
2017-08-11,15.450000000021436,2755.0,0,16.65,17.132957,1.0
2017-08-14,15.450000000021436,2755.0,0,16.65,17.197351,1.0
2017-08-15,45941.300000000025,0,-1,16.67,17.220875,-1.0
2017-08-16,45941.300000000025,0,0,16.61,17.0382,-1.0
2017-08-17,45941.300000000025,0,0,16.48,16.964266,-1.0
2017-08-18,45941.300000000025,0,0,16.74,16.899849,-1.0
2017-08-21,3.860000000027071,2736.0,1,16.79,16.827332,1.0
2017-08-22,45722.420000000035,0,-1,16.71,16.970896,-1.0
2017-08-23,3.8600000000323007,2736.0,1,16.71,16.876884,1.0
2017-08-24,3.8600000000323007,2736.0,0,16.58,16.89197,1.0
