,presupuesto,acciones,estado,valor,pred,dif
2017-11-10,105465.61601319636,0,-1,3.2,4.276694,-1.0
2017-11-13,2.71601319636134,34578.0,1,3.05,4.2358766,1.0
2017-11-14,102007.81601319637,0,-1,2.95,4.3164043,-1.0
2017-11-15,102007.81601319637,0,0,2.925,4.3090477,-1.0
2017-11-16,102007.81601319637,0,0,2.95,4.2496142,-1.0
2017-11-17,0.06601319636683911,31387.0,1,3.25,4.2121468,1.0
2017-11-20,0.06601319636683911,31387.0,0,3.6,4.284092,1.0
2017-11-21,0.06601319636683911,31387.0,0,4.15,4.50035,1.0
2017-11-22,0.06601319636683911,31387.0,0,3.75,4.7207403,1.0
2017-11-24,0.06601319636683911,31387.0,0,3.8,5.072521,1.0
2017-11-27,0.06601319636683911,31387.0,0,3.85,5.1768284,1.0
2017-11-28,0.06601319636683911,31387.0,0,3.8,5.29803,1.0
2017-11-29,0.06601319636683911,31387.0,0,3.6,5.3957195,1.0
2017-11-30,111423.91601319636,0,-1,3.55,5.529704,-1.0
2017-12-01,111423.91601319636,0,0,3.5,5.451711,-1.0
2017-12-04,2.916013196355154,33260.0,1,3.35,5.423994,1.0
2017-12-05,2.916013196355154,33260.0,0,3.2,5.455061,1.0
2017-12-06,103108.91601319636,0,-1,3.1,5.48061,-1.0
2017-12-07,103108.91601319636,0,0,3.0,5.4148126,-1.0
2017-12-08,103108.91601319636,0,0,3.05,5.259009,-1.0
2017-12-11,103108.91601319636,0,0,3.175,5.1854997,-1.0
2017-12-12,103108.91601319636,0,0,3.1,5.104561,-1.0
2017-12-13,103108.91601319636,0,0,3.2,5.048146,-1.0
2017-12-14,1.7160131963523844,32221.0,1,3.2,5.0324097,1.0
2017-12-15,101497.86601319634,0,-1,3.15,5.0337276,-1.0
2017-12-18,101497.86601319634,0,0,3.25,4.9769125,-1.0
2017-12-19,101497.86601319634,0,0,3.25,4.7312813,-1.0
2017-12-20,101497.86601319634,0,0,3.4,4.469077,-1.0
2017-12-21,101497.86601319634,0,0,3.45,4.0488377,-1.0
2017-12-22,2.9160131963379547,30297.0,1,3.35,4.044926,1.0
2017-12-26,98468.16601319634,0,-1,3.25,4.1551566,-1.0
2017-12-27,98468.16601319634,0,0,3.275,4.1197486,-1.0
