,presupuesto,acciones,estado,valor,pred,dif
2017-06-08,128895.44449860172,0,-1,60.54,58.25283,-1.0
2017-06-09,10.81449860171628,2221.0,1,58.03,58.216694,1.0
2017-06-12,126074.7744986017,0,-1,56.76,58.84774,-1.0
2017-06-13,126074.7744986017,0,0,57.9,57.464172,-1.0
2017-06-14,56.57449860169987,2156.0,1,58.45,56.499172,1.0
2017-06-15,56.57449860169987,2156.0,0,58.91,56.828575,1.0
2017-06-16,126829.37449860168,0,-1,58.8,58.5966,-1.0
2017-06-19,126829.37449860168,0,0,60.32,58.100704,-1.0
2017-06-20,33.17449860168571,2108.0,1,60.15,58.06384,1.0
2017-06-21,127946.61449860169,0,-1,60.68,58.320038,-1.0
2017-06-22,61.05449860169509,2091.0,1,61.16,58.128857,1.0
2017-06-23,61.05449860169509,2091.0,0,60.38,58.25577,1.0
2017-06-26,61.05449860169509,2091.0,0,60.22,58.258434,1.0
2017-06-27,121945.44449860169,0,-1,58.29,58.534786,-1.0
2017-06-28,121945.44449860169,0,0,58.81,58.2021,-1.0
2017-06-29,121945.44449860169,0,0,57.58,57.21555,-1.0
2017-06-30,121945.44449860169,0,0,57.57,56.961082,-1.0
2017-07-03,121945.44449860169,0,0,56.26,56.289135,-1.0
2017-07-05,121945.44449860169,0,0,57.16,55.983433,-1.0
2017-07-06,121945.44449860169,0,0,56.6399,55.094543,-1.0
2017-07-07,121945.44449860169,0,0,58.09,54.942616,-1.0
2017-07-10,10.604498601693848,2084.0,1,58.51,54.393482,1.0
2017-07-11,10.604498601693848,2084.0,0,57.98,56.50848,1.0
2017-07-12,127176.2844986017,0,-1,61.02,57.105732,-1.0
2017-07-13,5.284498601700761,2102.0,1,60.5,56.12299,1.0
2017-07-14,5.284498601700761,2102.0,0,60.75,57.788082,1.0
2017-07-17,5.284498601700761,2102.0,0,60.5,58.013134,1.0
2017-07-18,128920.9444986017,0,-1,61.33,58.30165,-1.0
